,자사주문번호,거래처,주문일,사은품여부,출고예정일,주문/배송상태,운송장등록일자,상품명,상품수량,덤상품수량,상품유형,상품타입,매출액,자재명,초기자재수량,주문수량,취소수량,반품수량,배송유형,마감구분,클레임 상태,상품순번
103,40787430529446455,외부몰_직거래_11번가(신),20230529,N,20230530,배송 완료,2023-05-30 06:39:01,[복합_마켓전략]시원 아삭한 비비고 포기김치 10kg+총각김치 900g,1,0,복합 상품,일반,69000,비비고/포기배추김치5KG/냉장,2,2,0,0,택배배송,냉장,,
104,40787430529446455,외부몰_직거래_11번가(신),20230529,N,20230530,배송 완료,2023-05-30 06:39:01,[복합_마켓전략]시원 아삭한 비비고 포기김치 10kg+총각김치 900g,1,0,복합 상품,일반,11900,비비고/총각김치900G_GGNH/냉장,1,1,0,0,택배배송,냉장,,
105,40787430529445315,외부몰_직거래_11번가(신),20230529,N,20230530,배송 완료,2023-05-29 15:39:06,삼호어묵 부산어묵 바른사각 240g,5,0,단일 상품,일반,6050,삼호/부산어묵 바른사각 240G_25입/냉장,5,5,0,0,택배배송,냉장,,
106,40787430529441488,외부몰_직거래_11번가(신),20230529,N,20230530,배송 완료,2023-05-31 10:18:01,비비고 BASIC 포기배추김치 10kg(직택배),1,0,단일 상품,일반,49900,비비고/포기배추김치 10KG(직택배)/냉장,1,1,0,0,택배배송,김치,,
107,40787430529437684,외부몰_직거래_11번가(신),20230529,N,20230530,배송 완료,2023-05-29 15:39:03,비비고 한마리고등어구이 140g,2,0,단일 상품,일반,12960,비비고/한마리고등어구이140G/냉장,2,2,0,0,택배배송,냉장,,
108,40787430529437678,외부몰_직거래_11번가(신),20230529,N,20230530,배송 완료,2023-05-30 11:42:08,오천년의 신비 명품천일염(굵은입자) 10kg,1,0,단일 상품,일반,34430,명품천일염오천년의신비굵은입자10kg,1,1,0,0,택배배송,상온,,
109,40787430528434970,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-29 05:18:03,[복합_마켓전략]주먹밥세트(소고기버섯+불닭마요+갈릭마요+치즈닭갈비+김치치즈+버터장조림),1,0,복합 상품,일반,5650,햇반/소고기버섯주먹밥 500G/냉동,1,1,0,0,택배배송,냉동,,
110,40787430528434970,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-29 05:18:03,[복합_마켓전략]주먹밥세트(소고기버섯+불닭마요+갈릭마요+치즈닭갈비+김치치즈+버터장조림),1,0,복합 상품,일반,5650,햇반/쿡반 불닭마요주먹밥 500G/냉동,1,1,0,0,택배배송,냉동,,
111,40787430528434970,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-29 05:18:03,[복합_마켓전략]주먹밥세트(소고기버섯+불닭마요+갈릭마요+치즈닭갈비+김치치즈+버터장조림),1,0,복합 상품,일반,5650,햇반/치킨갈릭마요주먹밥 500G/냉동,1,1,0,0,택배배송,냉동,,
112,40787430528434970,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-29 05:18:03,[복합_마켓전략]주먹밥세트(소고기버섯+불닭마요+갈릭마요+치즈닭갈비+김치치즈+버터장조림),1,0,복합 상품,일반,5650,햇반/버터장조림주먹밥 500G_UJ/냉동,1,1,0,0,택배배송,냉동,,
113,40787430528434970,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-29 05:18:03,[복합_마켓전략]주먹밥세트(소고기버섯+불닭마요+갈릭마요+치즈닭갈비+김치치즈+버터장조림),1,0,복합 상품,일반,5650,햇반/치즈닭갈비주먹밥 500G_UJ/냉동,1,1,0,0,택배배송,냉동,,
114,40787430528434970,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-29 05:18:03,[복합_마켓전략]주먹밥세트(소고기버섯+불닭마요+갈릭마요+치즈닭갈비+김치치즈+버터장조림),1,0,복합 상품,일반,5650,햇반/김치치즈주먹밥 500G_BC/냉동,1,1,0,0,택배배송,냉동,,
115,40787430528432049,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-29 04:39:11,[복합_마켓전략]시원 아삭한 비비고 포기김치 10kg+열무김치 900g,1,0,복합 상품,일반,11900,비비고/열무김치900G(6입)/냉장,1,1,0,0,택배배송,냉장,,
116,40787430528432049,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-29 04:39:11,[복합_마켓전략]시원 아삭한 비비고 포기김치 10kg+열무김치 900g,1,0,복합 상품,일반,69000,비비고/포기배추김치5KG/냉장,2,2,0,0,택배배송,냉장,,
117,40787430528431010,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-29 15:12:05,[복합_마켓전략]비비고X다담 아이반찬세트(순살고등어구이5+오이소박이/장조림양념 증정),1,0,복합 상품,일반,19900,비비고/순살고등어구이 60G/냉장,5,5,0,0,택배배송,냉장,,
118,40787430528431010,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-29 15:12:05,[복합_마켓전략]비비고X다담 아이반찬세트(순살고등어구이5+오이소박이/장조림양념 증정),1,0,복합 상품,일반,2540,다담 오이소박이양념 150G/냉장,1,1,0,0,택배배송,냉장,,
119,40787430528431010,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-29 15:12:05,[복합_마켓전략]비비고X다담 아이반찬세트(순살고등어구이5+오이소박이/장조림양념 증정),1,0,복합 상품,일반,1980,다담 장조림양념 150G/냉장,1,1,0,0,택배배송,냉장,,
120,40787430528430048,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-30 05:24:02,고메 오리지널 핫도그 400g,1,0,단일 상품,일반,9980,고메/오리지널 핫도그 400G/냉동,1,1,0,0,택배배송,냉동,,
121,40787430528430048,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-30 05:24:02,[복합_마켓전략]고메 간편한 함박미트볼세트(함박6+치즈함박6+플랜테이블2+미트볼6),1,0,복합 상품,일반,14136,고메함박스테이크152G(22입)/냉장,6,6,0,0,택배배송,냉장,,
122,40787430528430048,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-30 05:24:02,[복합_마켓전략]고메 간편한 함박미트볼세트(함박6+치즈함박6+플랜테이블2+미트볼6),1,0,복합 상품,일반,14136,고메토마토미트볼147G(22입)/냉장,6,6,0,0,택배배송,냉장,,
123,40787430528430048,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-30 05:24:02,[복합_마켓전략]고메 간편한 함박미트볼세트(함박6+치즈함박6+플랜테이블2+미트볼6),1,0,복합 상품,일반,14136,고메치즈함박스테이크152G/냉장,6,6,0,0,택배배송,냉장,,
124,40787430528430048,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-30 05:24:02,[복합_마켓전략]고메 간편한 함박미트볼세트(함박6+치즈함박6+플랜테이블2+미트볼6),1,0,복합 상품,일반,4712,플랜테이블함박스테이크150G/냉장,2,2,0,0,택배배송,냉장,,
125,40787430528430038,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-29 15:39:08,비비고 포기배추김치4.9kg,1,0,단일 상품,일반,42900,비비고/포기배추김치4.9KG(온라인)/냉장,1,1,0,0,택배배송,냉장,,
126,40787430528430027,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-29 15:12:04,비비고/열무를 넣은 총각김치 1.3Kg,1,0,단일 상품,일반,14900,비비고/열무를 넣은 총각김치 1.3KG/냉장,1,1,0,0,택배배송,냉장,,
127,40787430528430027,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-29 15:12:04,비비고 썰은배추김치1.8kg,1,0,단일 상품,일반,18900,비비고/썰은배추김치1.8KG(8입)/냉장,1,1,0,0,택배배송,냉장,,
128,40787430528429559,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-28 13:33:02,[11번가] 비비고 사골곰탕 500Gx9개,1,0,묶음 상품,일반,17900,비비고/사골곰탕 500G_18입/상온,9,9,0,0,택배배송,상온,,
129,40787430528429559,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-28 13:33:02,[11번가] 비비고 사골곰탕 500Gx9개,1,0,묶음 상품,일반,17900,비비고/사골곰탕 500G_18입/상온,9,9,0,0,택배배송,상온,,
130,40787430528428850,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-28 13:33:03,[복합_마켓전략] 비비고 국물요리 프리미엄세트,1,0,복합 상품,일반,17460,비비고/도가니곰탕460G/상온,3,3,0,0,택배배송,상온,,
131,40787430528428850,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-28 13:33:03,[복합_마켓전략] 비비고 국물요리 프리미엄세트,1,0,복합 상품,일반,17970,비비고/수삼갈비탕 400G/상온,3,3,0,0,택배배송,상온,,
132,40787430528428842,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-28 13:33:03,[복합_마켓전략]밸런스밀 고단백 한끼 식사(귀리5개 카카오5개),1,0,복합 상품,일반,10000,밸런스밀 쉐이크 귀리 50G/상온,5,5,0,0,택배배송,상온,,
133,40787430528428842,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-28 13:33:03,[복합_마켓전략]밸런스밀 고단백 한끼 식사(귀리5개 카카오5개),1,0,복합 상품,일반,10000,B)밸런스밀 쉐이크 카카오 50G/상온,5,5,0,0,택배배송,상온,,
134,40787430528428649,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-30 16:27:01,[복합_마켓전략]비비고 노릇하게구운고등어구이60gx5 + 순살삼치구이60gx5(냉동),1,0,복합 상품,일반,16950,비비고/노릇하게구운고등어구이 60G/냉동,5,5,0,0,택배배송,냉동,,
135,40787430528428649,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-30 16:27:01,[복합_마켓전략]비비고 노릇하게구운고등어구이60gx5 + 순살삼치구이60gx5(냉동),1,0,복합 상품,일반,19450,비비고/순살삼치구이 60G_HS/냉동,5,5,0,0,택배배송,냉동,,
136,40787430528428537,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-28 13:33:03,[복합_마켓전략][새로워진 비비고죽] 마음도 가벼운 A SET(죽 10개),1,0,복합 상품,일반,4960,햇반/소프트밀 버섯야채죽 280G/상온,2,2,0,0,택배배송,상온,,
137,40787430528428537,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-28 13:33:03,[복합_마켓전략][새로워진 비비고죽] 마음도 가벼운 A SET(죽 10개),1,0,복합 상품,일반,4960,햇반/소프트밀 소고기죽 280G/상온,2,2,0,0,택배배송,상온,,
138,40787430528428537,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-28 13:33:03,[복합_마켓전략][새로워진 비비고죽] 마음도 가벼운 A SET(죽 10개),1,0,복합 상품,일반,4960,햇반/소프트밀 전복버섯죽 280G/상온,2,2,0,0,택배배송,상온,,
139,40787430528428537,외부몰_직거래_11번가(신),20230528,N,20230530,배송 완료,2023-05-28 13:33:03,[복합_마켓전략][새로워진 비비고죽] 마음도 가벼운 A SET(죽 10개),1,0,복합 상품,일반,9920,햇반/소프트밀 닭가슴살 곤약죽 180G/상온,4,4,0,0,택배배송,상온,,
140,40787430528427714,외부몰_직거래_11번가(신),20230527,N,20230530,배송 완료,2023-05-28 13:33:02,오천년의 신비 명품천일염(굵은입자) 10kg,1,0,단일 상품,일반,34430,명품천일염오천년의신비굵은입자10kg,1,1,0,0,택배배송,상온,-,11.0
141,40787430527426795,외부몰_직거래_11번가(신),20230527,N,20230530,배송 완료,2023-05-29 15:12:04,[11번가]비비고 임연수구이 60g x 3,1,0,묶음 상품,일반,13275,비비고/임연수구이 60G/냉장,3,3,0,0,택배배송,냉장,-,11.0
142,40787430527426795,외부몰_직거래_11번가(신),20230527,N,20230530,배송 완료,2023-05-29 15:12:04,[11번가] 비비고 가자미구이 70Gx3개,1,0,묶음 상품,일반,13275,비비고/가자미구이 70G/냉장,3,3,0,0,택배배송,냉장,-,12.0
143,40787430527426795,외부몰_직거래_11번가(신),20230527,N,20230530,배송 완료,2023-05-29 15:12:04,[11번가] 비비고 삼치구이 60Gx2개,1,0,묶음 상품,일반,8850,비비고/삼치구이 60G/냉장,2,2,0,0,택배배송,냉장,-,13.0
144,40787430527425527,외부몰_직거래_11번가(신),20230527,N,20230530,배송 완료,2023-05-29 15:12:04,[11번가] 비비고 고등어구이 60Gx2개,2,0,묶음 상품,일반,15441,비비고/고등어구이 60G/냉장,4,4,0,0,택배배송,냉장,-,11.0
145,40787430527425527,외부몰_직거래_11번가(신),20230527,N,20230530,배송 완료,2023-05-29 15:12:04,[11번가] 비비고 고등어구이 60G,2,0,단일 상품,일반,7719,비비고/고등어구이 60G/냉장,2,2,0,0,택배배송,냉장,-,12.0
146,40787430527425527,외부몰_직거래_11번가(신),20230527,N,20230530,배송 완료,2023-05-29 15:12:04,[11번가] 비비고 삼치구이 60Gx2개,2,0,묶음 상품,일반,15441,비비고/삼치구이 60G/냉장,4,4,0,0,택배배송,냉장,-,21.0
147,40787430527425527,외부몰_직거래_11번가(신),20230527,N,20230530,배송 완료,2023-05-29 15:12:04,[11번가] 비비고 삼치구이 60G,2,0,단일 상품,일반,7719,비비고/삼치구이 60G/냉장,2,2,0,0,택배배송,냉장,-,22.0
148,40787430527425516,외부몰_직거래_11번가(신),20230527,N,20230530,배송 완료,2023-05-29 15:39:06,비비고 썰은배추김치3kg,1,0,단일 상품,일반,31800,비비고/썰은배추김치3KG(4입)/냉장,1,1,0,0,택배배송,냉장,-,11.0
149,40787430527423531,외부몰_직거래_11번가(신),20230527,N,20230530,배송 완료,2023-05-29 15:39:04,[11번가]백설 프락토 올리고당 2.45kg,1,0,단일 상품,일반,8280,올리고당2.45KG/상온,1,1,0,0,택배배송,상온,-,11.0
150,40787430527422346,외부몰_직거래_11번가(신),20230527,N,20230530,배송 완료,2023-05-29 15:12:04,[복합_마켓전략][본사직영]시원 아삭한 비비고 배추김치 1.8kg+열무물김치 900gx2,1,0,복합 상품,일반,18000,비비고/썰은배추김치1.8KG(4입)/냉장,1,1,0,0,택배배송,냉장,-,11.0
151,40787430527422346,외부몰_직거래_11번가(신),20230527,N,20230530,배송 완료,2023-05-29 15:12:04,[복합_마켓전략][본사직영]시원 아삭한 비비고 배추김치 1.8kg+열무물김치 900gx2,1,0,복합 상품,일반,14900,비비고/열무물김치900G_PGGNH/냉장,2,2,0,0,택배배송,냉장,-,11.0
152,40787430527422341,외부몰_직거래_11번가(신),20230527,N,20230530,배송 완료,2023-05-28 06:48:01,[11번가] 비비고 차돌된장찌개 460gX3개,2,0,묶음 상품,일반,37800,비비고/차돌된장찌개 460G_18입/상온,6,6,0,0,택배배송,상온,-,11.0
153,40787430527422341,외부몰_직거래_11번가(신),20230527,N,20230530,배송 완료,2023-05-28 06:48:01,[11번가] 비비고 차돌된장찌개 460gX3개,2,0,묶음 상품,일반,37800,비비고/차돌된장찌개 460G_18입/상온,6,6,0,0,택배배송,상온,-,12.0
154,40787430527422331,외부몰_직거래_11번가(신),20230527,N,20230530,배송 완료,2023-05-28 06:48:01,갈색설탕15Kg,1,0,단일 상품,일반,30480,갈색설탕15KG/상온,1,1,0,0,택배배송,상온,-,11.0
155,40787430527420734,외부몰_직거래_11번가(신),20230527,N,20230530,배송 완료,2023-05-29 04:39:11,[11번가] 비비고 고등어구이 60Gx2개,1,0,묶음 상품,일반,7721,비비고/고등어구이 60G/냉장,2,2,0,0,택배배송,냉장,-,11.0
156,40787430527420734,외부몰_직거래_11번가(신),20230527,N,20230530,배송 완료,2023-05-29 04:39:11,[11번가] 비비고 고등어구이 60G,1,0,단일 상품,일반,3859,비비고/고등어구이 60G/냉장,1,1,0,0,택배배송,냉장,-,12.0
157,40787430527420718,외부몰_직거래_11번가(신),20230526,N,20230530,배송 완료,2023-05-28 16:33:03,[복합_마켓전략]주먹밥세트(소고기버섯+불닭마요+갈릭마요+치즈닭갈비+김치치즈+버터장조림),1,0,복합 상품,일반,5650,햇반/소고기버섯주먹밥 500G/냉동,1,1,0,0,택배배송,냉동,-,11.0
158,40787430527420718,외부몰_직거래_11번가(신),20230526,N,20230530,배송 완료,2023-05-28 16:33:03,[복합_마켓전략]주먹밥세트(소고기버섯+불닭마요+갈릭마요+치즈닭갈비+김치치즈+버터장조림),1,0,복합 상품,일반,5650,햇반/쿡반 불닭마요주먹밥 500G/냉동,1,1,0,0,택배배송,냉동,-,11.0
159,40787430527420718,외부몰_직거래_11번가(신),20230526,N,20230530,배송 완료,2023-05-28 16:33:03,[복합_마켓전략]주먹밥세트(소고기버섯+불닭마요+갈릭마요+치즈닭갈비+김치치즈+버터장조림),1,0,복합 상품,일반,5650,햇반/치킨갈릭마요주먹밥 500G/냉동,1,1,0,0,택배배송,냉동,-,11.0
160,40787430527420718,외부몰_직거래_11번가(신),20230526,N,20230530,배송 완료,2023-05-28 16:33:03,[복합_마켓전략]주먹밥세트(소고기버섯+불닭마요+갈릭마요+치즈닭갈비+김치치즈+버터장조림),1,0,복합 상품,일반,5650,햇반/버터장조림주먹밥 500G_UJ/냉동,1,1,0,0,택배배송,냉동,-,11.0
161,40787430527420718,외부몰_직거래_11번가(신),20230526,N,20230530,배송 완료,2023-05-28 16:33:03,[복합_마켓전략]주먹밥세트(소고기버섯+불닭마요+갈릭마요+치즈닭갈비+김치치즈+버터장조림),1,0,복합 상품,일반,5650,햇반/치즈닭갈비주먹밥 500G_UJ/냉동,1,1,0,0,택배배송,냉동,-,11.0
